Date,Open,High,Low,Close,Adj Close,Volume
2009-01-26,53.540001,54.549999,52.950001,53.560001,39.997257,5185200
2009-01-27,53.750000,54.509998,53.230000,53.990002,40.318371,4722700
2009-01-28,54.450001,55.849998,53.799999,55.419998,41.386238,6105400
2009-01-29,55.630001,57.709999,55.029999,56.549999,42.230103,8154300
2009-01-30,56.590000,56.810001,53.290001,53.790001,40.169014,7620300
2009-02-02,52.790001,53.020000,50.160000,50.619999,37.801735,9052900
2009-02-03,51.250000,51.820000,50.299999,51.639999,38.563438,7715700
2009-02-04,51.910000,52.450001,50.610001,50.840000,37.966022,4722400
2009-02-05,50.549999,51.830002,50.009998,51.549999,38.496243,5291000
2009-02-06,51.630001,52.919998,51.400002,52.389999,39.123524,5305900
2009-02-09,52.459999,54.660000,52.299999,54.110001,40.407970,7146900
2009-02-10,53.860001,54.110001,50.779999,51.080002,38.145245,6909600
2009-02-11,51.759998,52.189999,50.759998,51.290001,38.302055,5847600
2009-02-12,50.450001,50.560001,48.639999,49.970001,37.316338,8495400
2009-02-13,50.599998,50.599998,49.250000,49.419998,36.905602,4810600
2009-02-17,48.930000,48.930000,47.200001,47.419998,35.412060,8653800
2009-02-18,47.259998,47.580002,46.610001,47.139999,35.585678,4963800
2009-02-19,46.580002,48.040001,46.580002,47.070000,35.532837,5554600
2009-02-20,46.840000,47.930000,46.439999,47.250000,35.668713,8729300
2009-02-23,47.560001,47.590000,45.360001,45.410000,34.279716,6776500
2009-02-24,45.730000,47.619999,45.349998,47.400002,35.781952,8260400
2009-02-25,47.049999,47.450001,46.029999,46.610001,35.185593,8566600
2009-02-26,47.209999,47.470001,46.290001,46.330002,34.974201,6426200
2009-02-27,45.650002,46.369999,45.169998,45.459999,34.317463,6911300
2009-03-02,44.619999,45.180000,42.750000,42.840000,32.339638,8116600
2009-03-03,43.169998,43.980000,42.700001,43.119999,32.550999,9081400
2009-03-04,43.880001,45.430000,43.599998,44.820000,33.834320,9040400
2009-03-05,43.529999,44.029999,42.040001,42.509998,32.090515,8217600
2009-03-06,42.840000,43.279999,40.869999,41.830002,31.577188,9174100
2009-03-09,41.310001,42.450001,41.200001,42.070000,31.758371,7150100
2009-03-10,42.099998,45.549999,41.799999,45.490002,34.340111,10699800
2009-03-11,44.869999,47.169998,44.869999,46.799999,35.329018,8235400
2009-03-12,47.049999,48.020000,46.119999,48.000000,36.234886,6201500
2009-03-13,48.320000,48.500000,47.310001,48.000000,36.234886,5058300
2009-03-16,48.480000,48.599998,47.349998,47.470001,35.834782,5167300
2009-03-17,47.419998,48.779999,47.419998,48.759998,36.808594,4977600
2009-03-18,48.270000,49.750000,47.689999,49.200001,37.140755,6244100
2009-03-19,49.070000,49.189999,47.130001,47.470001,35.834782,6993700
2009-03-20,47.360001,47.580002,45.599998,45.930000,34.672264,8475400
2009-03-23,46.799999,49.410000,46.570000,49.320000,37.231350,7438500
2009-03-24,48.450001,49.459999,48.060001,48.299999,36.461361,4964700
2009-03-25,48.849998,50.759998,47.750000,49.020000,37.004868,7846700
2009-03-26,49.349998,51.130001,49.029999,51.029999,38.522217,7299000
2009-03-27,50.299999,51.029999,49.930000,50.330002,37.993790,4684300
2009-03-30,49.720001,49.939999,48.080002,48.650002,36.725574,4797300
2009-03-31,49.110001,50.549999,48.770000,49.720001,37.533298,7183100
2009-04-01,48.950001,50.869999,48.720001,50.650002,38.235355,5773100
2009-04-02,51.590000,52.900002,51.410000,52.130001,39.352600,6961000
2009-04-03,52.230000,52.490002,51.250000,52.110001,39.337502,4931100
2009-04-06,52.000000,52.200001,51.220001,52.080002,39.314846,3885300
2009-04-07,51.509998,51.610001,50.669998,50.799999,38.348583,4060600
2009-04-08,50.930000,51.770000,50.599998,51.380001,38.786419,4089300
2009-04-09,52.610001,53.700001,52.610001,53.130001,40.107487,5753900
2009-04-13,52.779999,53.750000,52.049999,53.349998,40.273571,4586200
2009-04-14,52.930000,53.560001,52.500000,52.939999,39.964062,4634300
